experiment,timestamp,repo_url,repo_name,model_provider,model_name,model_label,temperature,seed,prompt_id,prompt_description,prompt_source_path,build_success,runtime_success,repetition,status,generation_success,generation_time,overall_score,dockerfile_score,k8s_score,runtime_score,docker_llm_score,k8s_llm_score,tool_calls,tokens_used,error_count,warning_count,info_count,has_errors,is_clean,dockerfile_syntax_valid,k8s_syntax_valid,run_id,workspace_dir,report_path
h2,2025-12-30T16:10:34.473464+00:00,https://github.com/run-rasztabiga-me/poc2-fastapi.git,poc2-fastapi,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,False,1,completed,True,23.094422817230225,71.80000000000001,100.0,92.0,0.0,,,15,52072,1,4,0,True,False,True,True,a201d9a7-e394-4e05-808b-ef4b8ab60669,/Users/rasztabigab/Studia/run/tmp/poc2-fastapi-a201d9a7-e394-4e05-808b-ef4b8ab60669,google_gemini_2-5_flash/default/poc2-fastapi/h2__gemini-2-5-flash__default__poc2-fastapi__run2_20251230_171152_fb7217be.json
h2,2025-12-30T16:11:53.092286+00:00,https://github.com/run-rasztabiga-me/poc2-fastapi.git,poc2-fastapi,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,False,2,completed,True,33.8572051525116,71.80000000000001,100.0,92.0,0.0,,,14,38413,1,4,0,True,False,True,True,b0871279-8488-4534-8398-1085b0d1aafa,/Users/rasztabigab/Studia/run/tmp/poc2-fastapi-b0871279-8488-4534-8398-1085b0d1aafa,google_gemini_2-5_flash/default/poc2-fastapi/h2__gemini-2-5-flash__default__poc2-fastapi__run3_20251230_171334_eb5508d3.json
h2,2025-12-30T16:13:35.211060+00:00,https://github.com/run-rasztabiga-me/poc2-fastapi.git,poc2-fastapi,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,0,completed,True,78.00200605392456,94.5,98.0,88.0,100.0,,,21,95856,0,7,0,False,False,True,True,09806201-08c8-4f7f-8dc7-dbfeccef7286,/Users/rasztabigab/Studia/run/tmp/poc2-fastapi-09806201-08c8-4f7f-8dc7-dbfeccef7286,openai_gpt5_mini/default/poc2-fastapi/h2__gpt-5-mini__default__poc2-fastapi__run1_20251230_171605_7040ca68.json
h2,2025-12-30T16:16:05.667377+00:00,https://github.com/run-rasztabiga-me/poc2-fastapi.git,poc2-fastapi,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,False,1,completed,True,95.35787510871887,69.5,98.0,88.0,0.0,,,22,99696,1,7,0,True,False,True,True,7c425e08-387b-4de4-aa49-07557265e23f,/Users/rasztabigab/Studia/run/tmp/poc2-fastapi-7c425e08-387b-4de4-aa49-07557265e23f,openai_gpt5_mini/default/poc2-fastapi/h2__gpt-5-mini__default__poc2-fastapi__run2_20251230_172022_82f27e0d.json
h2,2025-12-30T16:20:22.858659+00:00,https://github.com/run-rasztabiga-me/poc2-fastapi.git,poc2-fastapi,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,2,completed,True,142.61522006988525,96.1,98.0,92.0,100.0,,,34,207554,0,5,0,False,False,True,True,b563f1e6-d87e-4b74-9c37-1a6c56aad937,/Users/rasztabigab/Studia/run/tmp/poc2-fastapi-b563f1e6-d87e-4b74-9c37-1a6c56aad937,openai_gpt5_mini/default/poc2-fastapi/h2__gpt-5-mini__default__poc2-fastapi__run3_20251230_172408_0ef7d303.json
h2,2025-12-30T16:24:08.695592+00:00,https://github.com/run-rasztabiga-me/poc2-fastapi.git,poc2-fastapi,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,False,0,completed,True,155.7581787109375,34.3,98.0,0.0,,,,32,216186,8,5,1,True,False,True,True,1239ec53-a708-4f48-9b8f-96a7e3568b13,/Users/rasztabigab/Studia/run/tmp/poc2-fastapi-1239ec53-a708-4f48-9b8f-96a7e3568b13,deepseek_v3_2/default/poc2-fastapi/h2__deepseek-chat__default__poc2-fastapi__run1_20251230_172655_b3ad3f24.json
h2,2025-12-30T16:26:56.242203+00:00,https://github.com/run-rasztabiga-me/poc2-fastapi.git,poc2-fastapi,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,False,1,completed,True,180.0901849269867,68.3,98.0,85.0,,,,35,249743,1,1,1,True,False,True,False,38675866-a4d8-4044-b12e-637e1095ae6b,/Users/rasztabigab/Studia/run/tmp/poc2-fastapi-38675866-a4d8-4044-b12e-637e1095ae6b,deepseek_v3_2/default/poc2-fastapi/h2__deepseek-chat__default__poc2-fastapi__run2_20251230_173008_1fcf69b9.json
h2,2025-12-30T16:30:09.093354+00:00,https://github.com/run-rasztabiga-me/poc2-fastapi.git,poc2-fastapi,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,True,2,completed,True,228.63226413726807,96.1,98.0,92.0,100.0,,,49,411372,0,5,1,False,False,True,True,d4db90e2-8ab5-4f07-b264-cf564941ac50,/Users/rasztabigab/Studia/run/tmp/poc2-fastapi-d4db90e2-8ab5-4f07-b264-cf564941ac50,deepseek_v3_2/default/poc2-fastapi/h2__deepseek-chat__default__poc2-fastapi__run3_20251230_173440_6451c46e.json
h2,2025-12-30T16:34:40.891363+00:00,https://github.com/run-rasztabiga-me/poc3-fastapi.git,poc3-fastapi,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,False,False,0,completed,True,43.05804109573364,0.0,0.0,,,,,20,85873,2,1,0,True,False,True,,96581775-1635-4c9e-9591-90aedcdc58ee,/Users/rasztabigab/Studia/run/tmp/poc3-fastapi-96581775-1635-4c9e-9591-90aedcdc58ee,google_gemini_2-5_flash/default/poc3-fastapi/h2__gemini-2-5-flash__default__poc3-fastapi__run1_20251230_173556_3e4357ac.json
h2,2025-12-30T16:35:57.418403+00:00,https://github.com/run-rasztabiga-me/poc3-fastapi.git,poc3-fastapi,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,False,1,completed,True,33.95608425140381,70.2,100.0,88.0,0.0,,,19,65255,1,6,0,True,False,True,True,612257d3-38f1-4919-9f9e-c372c23196e4,/Users/rasztabigab/Studia/run/tmp/poc3-fastapi-612257d3-38f1-4919-9f9e-c372c23196e4,google_gemini_2-5_flash/default/poc3-fastapi/h2__gemini-2-5-flash__default__poc3-fastapi__run2_20251230_173923_e1076cfc.json
h2,2025-12-30T16:39:24.188361+00:00,https://github.com/run-rasztabiga-me/poc3-fastapi.git,poc3-fastapi,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,False,False,2,completed,True,51.91822695732117,0.0,0.0,,,,,21,106052,1,0,0,True,False,True,,bcc3383d-8f47-46b4-b556-09fdd396a8c6,/Users/rasztabigab/Studia/run/tmp/poc3-fastapi-bcc3383d-8f47-46b4-b556-09fdd396a8c6,google_gemini_2-5_flash/default/poc3-fastapi/h2__gemini-2-5-flash__default__poc3-fastapi__run3_20251230_174045_2c6d2d02.json
h2,2025-12-30T16:40:46.483372+00:00,https://github.com/run-rasztabiga-me/poc3-fastapi.git,poc3-fastapi,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,0,completed,True,137.4909942150116,91.3,98.0,80.0,100.0,,,50,403660,0,11,0,False,False,True,True,9eac812e-c578-4452-a100-54f1c108a61c,/Users/rasztabigab/Studia/run/tmp/poc3-fastapi-9eac812e-c578-4452-a100-54f1c108a61c,openai_gpt5_mini/default/poc3-fastapi/h2__gpt-5-mini__default__poc3-fastapi__run1_20251230_174435_938ef5b9.json
h2,2025-12-30T16:44:35.944261+00:00,https://github.com/run-rasztabiga-me/poc3-fastapi.git,poc3-fastapi,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,1,completed,True,146.53510308265686,94.5,98.0,88.0,100.0,,,43,713390,0,7,0,False,False,True,True,78d21707-eb26-4649-922b-9ee422d22add,/Users/rasztabigab/Studia/run/tmp/poc3-fastapi-78d21707-eb26-4649-922b-9ee422d22add,openai_gpt5_mini/default/poc3-fastapi/h2__gpt-5-mini__default__poc3-fastapi__run2_20251230_174827_4ff5291b.json
h2,2025-12-30T16:48:28.102744+00:00,https://github.com/run-rasztabiga-me/poc3-fastapi.git,poc3-fastapi,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,False,False,2,completed,True,157.99393796920776,0.0,0.0,,,,,33,290509,1,1,0,True,False,True,,3d08fe1e-831f-4b60-aedb-188854e1dd49,/Users/rasztabigab/Studia/run/tmp/poc3-fastapi-3d08fe1e-831f-4b60-aedb-188854e1dd49,openai_gpt5_mini/default/poc3-fastapi/h2__gpt-5-mini__default__poc3-fastapi__run3_20251230_175209_006522b8.json
h2,2025-12-30T16:52:09.565322+00:00,https://github.com/run-rasztabiga-me/poc3-fastapi.git,poc3-fastapi,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,False,0,completed,True,226.96678614616394,34.3,98.0,0.0,,,,41,934574,10,7,1,True,False,True,True,d2b1a9fd-7cdb-4132-ada0-dcef71402fa1,/Users/rasztabigab/Studia/run/tmp/poc3-fastapi-d2b1a9fd-7cdb-4132-ada0-dcef71402fa1,deepseek_v3_2/default/poc3-fastapi/h2__deepseek-chat__default__poc3-fastapi__run1_20251230_175611_fa0139ce.json
h2,2025-12-30T16:56:12.138716+00:00,https://github.com/run-rasztabiga-me/poc3-fastapi.git,poc3-fastapi,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,False,1,completed,True,189.91643500328064,34.3,98.0,0.0,,,,35,710962,10,7,1,True,False,True,True,a211fb7f-73e2-4fa5-b9d2-66d00e8ce692,/Users/rasztabigab/Studia/run/tmp/poc3-fastapi-a211fb7f-73e2-4fa5-b9d2-66d00e8ce692,deepseek_v3_2/default/poc3-fastapi/h2__deepseek-chat__default__poc3-fastapi__run2_20251230_175938_1c6c7c90.json
h2,2025-12-30T16:59:38.467799+00:00,https://github.com/run-rasztabiga-me/poc3-fastapi.git,poc3-fastapi,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,False,2,completed,True,195.07192206382751,34.3,98.0,0.0,,,,33,676871,10,7,1,True,False,True,True,6ed5f52c-ff18-40da-8131-6ce8c675ba21,/Users/rasztabigab/Studia/run/tmp/poc3-fastapi-6ed5f52c-ff18-40da-8131-6ce8c675ba21,deepseek_v3_2/default/poc3-fastapi/h2__deepseek-chat__default__poc3-fastapi__run3_20251230_180322_2cd7a463.json
h2,2025-12-30T17:03:22.898284+00:00,https://github.com/run-rasztabiga-me/poc4-fastapi.git,poc4-fastapi,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,False,0,completed,True,57.99150013923645,67.0,100.0,80.0,0.0,,,32,162468,1,12,0,True,False,True,True,0e9d95ba-20ab-447c-85cf-63ef6d2b704b,/Users/rasztabigab/Studia/run/tmp/poc4-fastapi-0e9d95ba-20ab-447c-85cf-63ef6d2b704b,google_gemini_2-5_flash/default/poc4-fastapi/h2__gemini-2-5-flash__default__poc4-fastapi__run1_20251230_180822_471fe1d3.json
h2,2025-12-30T17:08:23.187392+00:00,https://github.com/run-rasztabiga-me/poc4-fastapi.git,poc4-fastapi,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,False,False,1,completed,True,63.17026400566101,0.0,0.0,,,,,26,191568,3,0,0,True,False,True,,02269fcf-6557-4f79-99d6-659e4c0d0aab,/Users/rasztabigab/Studia/run/tmp/poc4-fastapi-02269fcf-6557-4f79-99d6-659e4c0d0aab,google_gemini_2-5_flash/default/poc4-fastapi/h2__gemini-2-5-flash__default__poc4-fastapi__run2_20251230_180956_0111f501.json
h2,2025-12-30T17:09:56.813287+00:00,https://github.com/run-rasztabiga-me/poc4-fastapi.git,poc4-fastapi,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,False,2,completed,True,56.30324387550354,65.6,96.0,80.0,0.0,,,27,161114,1,13,0,True,False,True,True,8f78eadc-68b9-4b38-b596-18798cb3d85f,/Users/rasztabigab/Studia/run/tmp/poc4-fastapi-8f78eadc-68b9-4b38-b596-18798cb3d85f,google_gemini_2-5_flash/default/poc4-fastapi/h2__gemini-2-5-flash__default__poc4-fastapi__run3_20251230_181400_3aca4b3b.json
h2,2025-12-30T17:14:01.323606+00:00,https://github.com/run-rasztabiga-me/poc4-fastapi.git,poc4-fastapi,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,False,False,0,failed,False,170.389014005661,0,,,,,,0,,,,,,,,,,,openai_gpt5_mini/default/poc4-fastapi/h2__gpt-5-mini__default__poc4-fastapi__run1_20251230_181651_9efff072.json
h2,2025-12-30T17:16:52.621303+00:00,https://github.com/run-rasztabiga-me/poc4-fastapi.git,poc4-fastapi,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,False,False,1,failed,False,182.06946420669556,0,,,,,,0,,,,,,,,,,,openai_gpt5_mini/default/poc4-fastapi/h2__gpt-5-mini__default__poc4-fastapi__run2_20251230_181954_c39bef2f.json
h2,2025-12-30T17:19:55.102849+00:00,https://github.com/run-rasztabiga-me/poc4-fastapi.git,poc4-fastapi,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,False,2,completed,True,272.8253870010376,69.0,100.0,85.0,,,,73,1293976,1,0,0,True,False,True,False,11bcd4f4-5ffd-4e9f-87a7-720b7362616a,/Users/rasztabigab/Studia/run/tmp/poc4-fastapi-11bcd4f4-5ffd-4e9f-87a7-720b7362616a,openai_gpt5_mini/default/poc4-fastapi/h2__gpt-5-mini__default__poc4-fastapi__run3_20251230_182618_1e1f51ea.json
h2,2025-12-30T17:26:19.207887+00:00,https://github.com/run-rasztabiga-me/poc4-fastapi.git,poc4-fastapi,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,True,0,completed,True,428.34550499916077,89.9,94.0,80.0,100.0,,,59,900502,0,22,3,False,False,True,True,1436d9ed-dd59-4333-9620-636fd0cf0570,/Users/rasztabigab/Studia/run/tmp/poc4-fastapi-1436d9ed-dd59-4333-9620-636fd0cf0570,deepseek_v3_2/default/poc4-fastapi/h2__deepseek-chat__default__poc4-fastapi__run1_20251230_183634_61f7291b.json
h2,2025-12-30T17:36:34.700186+00:00,https://github.com/run-rasztabiga-me/poc4-fastapi.git,poc4-fastapi,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,False,1,completed,True,460.71906304359436,64.9,94.0,80.0,0.0,,,59,1624223,1,19,3,True,False,True,True,a18501cd-ebff-43bc-a45f-49f1f78b0ac3,/Users/rasztabigab/Studia/run/tmp/poc4-fastapi-a18501cd-ebff-43bc-a45f-49f1f78b0ac3,deepseek_v3_2/default/poc4-fastapi/h2__deepseek-chat__default__poc4-fastapi__run2_20251230_184716_30187de9.json
h2,2025-12-30T17:47:17.191443+00:00,https://github.com/run-rasztabiga-me/poc4-fastapi.git,poc4-fastapi,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,False,2,completed,True,507.0948579311371,54.9,94.0,55.0,,,,82,1326957,3,3,3,True,False,True,False,f4eaf003-f4f6-4bb8-80d3-7e369750c7a6,/Users/rasztabigab/Studia/run/tmp/poc4-fastapi-f4eaf003-f4f6-4bb8-80d3-7e369750c7a6,deepseek_v3_2/default/poc4-fastapi/h2__deepseek-chat__default__poc4-fastapi__run3_20251230_185605_147baa7d.json
h2,2025-12-30T17:56:05.273382+00:00,https://github.com/run-rasztabiga-me/poc5.git,poc5,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,False,0,completed,True,102.50012111663818,65.6,96.0,80.0,0.0,,,53,402672,5,17,0,True,False,True,True,388b4f35-cffe-4ecc-b2f6-732f8529d3dc,/Users/rasztabigab/Studia/run/tmp/poc5-388b4f35-cffe-4ecc-b2f6-732f8529d3dc,google_gemini_2-5_flash/default/poc5/h2__gemini-2-5-flash__default__poc5__run1_20251230_190923_a4abc8c7.json
h2,2025-12-30T18:09:26.112390+00:00,https://github.com/run-rasztabiga-me/poc5.git,poc5,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,False,False,1,completed,True,113.26905012130737,0.0,0.0,,,,,60,594178,1,0,0,True,False,True,,85a17aec-d8dc-48dc-805e-14c0c2f72836,/Users/rasztabigab/Studia/run/tmp/poc5-85a17aec-d8dc-48dc-805e-14c0c2f72836,google_gemini_2-5_flash/default/poc5/h2__gemini-2-5-flash__default__poc5__run2_20251230_191155_255c4fc9.json
h2,2025-12-30T18:11:55.521884+00:00,https://github.com/run-rasztabiga-me/poc5.git,poc5,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,False,False,2,completed,True,73.84414005279541,0.0,0.0,,,,,49,289893,1,1,0,True,False,True,,2a0b2e31-c5d2-47df-925a-45ae794713c8,/Users/rasztabigab/Studia/run/tmp/poc5-2a0b2e31-c5d2-47df-925a-45ae794713c8,google_gemini_2-5_flash/default/poc5/h2__gemini-2-5-flash__default__poc5__run3_20251230_191342_1cc12a1e.json
h2,2025-12-30T18:13:43.258629+00:00,https://github.com/run-rasztabiga-me/poc5.git,poc5,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,False,False,0,completed,True,414.2450602054596,0.0,0.0,,,,,62,1947932,1,3,0,True,False,True,,8fe8cfe0-4933-4b38-9b2a-3969e378c14b,/Users/rasztabigab/Studia/run/tmp/poc5-8fe8cfe0-4933-4b38-9b2a-3969e378c14b,openai_gpt5_mini/default/poc5/h2__gpt-5-mini__default__poc5__run1_20251230_192215_42bd5d1f.json
h2,2025-12-30T18:22:16.574135+00:00,https://github.com/run-rasztabiga-me/poc5.git,poc5,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,False,False,1,failed,False,212.36993384361267,0,,,,,,0,,,,,,,,,,,openai_gpt5_mini/default/poc5/h2__gpt-5-mini__default__poc5__run2_20251230_192548_2d1d17dc.json
h2,2025-12-30T18:25:49.334214+00:00,https://github.com/run-rasztabiga-me/poc5.git,poc5,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,False,2,completed,True,433.35064125061035,65.5,90.0,85.0,,,,89,1537204,1,4,3,True,False,True,False,12fc6389-cf9e-4aba-8122-c31fa6347a63,/Users/rasztabigab/Studia/run/tmp/poc5-12fc6389-cf9e-4aba-8122-c31fa6347a63,openai_gpt5_mini/default/poc5/h2__gpt-5-mini__default__poc5__run3_20251230_193509_e20410ac.json
h2,2025-12-30T18:35:10.598986+00:00,https://github.com/run-rasztabiga-me/poc5.git,poc5,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,False,False,0,completed,True,528.4343378543854,0.0,0.0,,,,,62,2174852,2,3,3,True,False,True,,7dbb6a63-1cd5-4433-86b1-c2b323f3501b,/Users/rasztabigab/Studia/run/tmp/poc5-7dbb6a63-1cd5-4433-86b1-c2b323f3501b,deepseek_v3_2/default/poc5/h2__deepseek-chat__default__poc5__run1_20251230_194439_9e84e01e.json
h2,2025-12-30T18:44:40.090229+00:00,https://github.com/run-rasztabiga-me/poc5.git,poc5,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,False,False,1,completed,True,633.7228512763977,0.0,0.0,,,,,82,1810855,1,3,3,True,False,True,,37955e25-8560-4df0-91ff-a70f93c6a557,/Users/rasztabigab/Studia/run/tmp/poc5-37955e25-8560-4df0-91ff-a70f93c6a557,deepseek_v3_2/default/poc5/h2__deepseek-chat__default__poc5__run2_20251230_195550_100afa77.json
h2,2025-12-30T18:55:51.517176+00:00,https://github.com/run-rasztabiga-me/poc5.git,poc5,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,False,False,2,completed,True,426.75530886650085,0.0,0.0,,,,,60,1547628,1,3,3,True,False,True,,c6ea5dd1-9b71-43dd-9d8c-089abdc9736a,/Users/rasztabigab/Studia/run/tmp/poc5-c6ea5dd1-9b71-43dd-9d8c-089abdc9736a,deepseek_v3_2/default/poc5/h2__deepseek-chat__default__poc5__run3_20251230_200332_0cebbcec.json
