experiment,timestamp,repo_url,repo_name,model_provider,model_name,model_label,temperature,seed,prompt_id,prompt_description,prompt_source_path,build_success,runtime_success,repetition,status,generation_success,generation_time,overall_score,dockerfile_score,k8s_score,runtime_score,docker_llm_score,k8s_llm_score,tool_calls,tokens_used,error_count,warning_count,info_count,has_errors,is_clean,dockerfile_syntax_valid,k8s_syntax_valid,run_id,workspace_dir,report_path
h1,2025-12-12T18:13:25.120834+00:00,https://github.com/patrick204nqh/simple-webapp.git,simple-webapp,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,False,False,0,completed,True,208.96254897117615,0.0,0.0,,,,,38,385773,1,1,1,True,False,True,,9c29d774-6e7b-46c4-8348-2f00a19fe6ed,/Users/rasztabigab/Studia/run/tmp/simple-webapp-9c29d774-6e7b-46c4-8348-2f00a19fe6ed,deepseek_v3_2/default/simple-webapp/h1__deepseek-chat__default__simple-webapp__run1_20251212_191727_b5e81004.json
h1,2025-12-12T18:17:28.259433+00:00,https://github.com/patrick204nqh/simple-webapp.git,simple-webapp,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,False,False,1,completed,True,203.86252307891846,0.0,0.0,,,,,38,454374,1,1,1,True,False,True,,7537e743-acca-481e-8b9f-9cbc8fbca6ae,/Users/rasztabigab/Studia/run/tmp/simple-webapp-7537e743-acca-481e-8b9f-9cbc8fbca6ae,deepseek_v3_2/default/simple-webapp/h1__deepseek-chat__default__simple-webapp__run2_20251212_192128_780e9d5c.json
h1,2025-12-12T18:21:28.657672+00:00,https://github.com/IamLRBA/Banner-Designer-WebApp.git,banner-designer-webapp,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,True,0,completed,True,18.183051109313965,97.0,96.0,96.0,100.0,,,7,30157,0,3,0,False,False,True,True,a8e14a91-1355-418d-9f85-7c0a3c12ff79,/Users/rasztabigab/Studia/run/tmp/banner-designer-webapp-a8e14a91-1355-418d-9f85-7c0a3c12ff79,google_gemini_2-5_flash/default/banner-designer-webapp/h1__gemini-2-5-flash__default__banner-designer-webapp__run1_20251212_192223_c013ad8d.json
h1,2025-12-12T18:22:24.271218+00:00,https://github.com/IamLRBA/Banner-Designer-WebApp.git,banner-designer-webapp,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,True,1,completed,True,23.124390125274658,98.4,100.0,96.0,100.0,,,8,35202,0,2,0,False,False,True,True,06926d1e-4d3f-4e68-9d0f-9dcdc5e9a585,/Users/rasztabigab/Studia/run/tmp/banner-designer-webapp-06926d1e-4d3f-4e68-9d0f-9dcdc5e9a585,google_gemini_2-5_flash/default/banner-designer-webapp/h1__gemini-2-5-flash__default__banner-designer-webapp__run2_20251212_192329_6db8d3f9.json
h1,2025-12-12T18:23:30.348431+00:00,https://github.com/IamLRBA/Banner-Designer-WebApp.git,banner-designer-webapp,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,0,completed,True,151.62725687026978,98.4,100.0,96.0,100.0,,,34,190033,0,2,0,False,False,True,True,07d8412e-9611-4bfb-ac35-f4b5aa3bac54,/Users/rasztabigab/Studia/run/tmp/banner-designer-webapp-07d8412e-9611-4bfb-ac35-f4b5aa3bac54,openai_gpt5_mini/default/banner-designer-webapp/h1__gpt-5-mini__default__banner-designer-webapp__run1_20251212_192651_c6e2ef9f.json
h1,2025-12-12T18:26:51.834628+00:00,https://github.com/IamLRBA/Banner-Designer-WebApp.git,banner-designer-webapp,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,1,completed,True,83.22301006317139,98.4,100.0,96.0,100.0,,,23,144235,0,2,0,False,False,True,True,cee437cb-1770-4ac1-a8db-0045779e6a4a,/Users/rasztabigab/Studia/run/tmp/banner-designer-webapp-cee437cb-1770-4ac1-a8db-0045779e6a4a,openai_gpt5_mini/default/banner-designer-webapp/h1__gpt-5-mini__default__banner-designer-webapp__run2_20251212_192904_69b4013a.json
h1,2025-12-12T18:29:05.064902+00:00,https://github.com/IamLRBA/Banner-Designer-WebApp.git,banner-designer-webapp,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,False,False,0,completed,True,104.74006175994873,0.0,0.0,,,,,20,323297,1,0,0,True,False,True,,eab3b696-038f-4e48-9a09-14851a51553e,/Users/rasztabigab/Studia/run/tmp/banner-designer-webapp-eab3b696-038f-4e48-9a09-14851a51553e,deepseek_v3_2/default/banner-designer-webapp/h1__deepseek-chat__default__banner-designer-webapp__run1_20251212_193109_f4e6d39a.json
h1,2025-12-12T18:31:09.690221+00:00,https://github.com/IamLRBA/Banner-Designer-WebApp.git,banner-designer-webapp,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,True,1,completed,True,104.48435688018799,98.4,100.0,96.0,100.0,,,26,246919,0,2,0,False,False,True,True,7c2c4fbe-4750-4e65-af10-e353b72e2ee2,/Users/rasztabigab/Studia/run/tmp/banner-designer-webapp-7c2c4fbe-4750-4e65-af10-e353b72e2ee2,deepseek_v3_2/default/banner-designer-webapp/h1__deepseek-chat__default__banner-designer-webapp__run2_20251212_193334_10de350b.json
h1,2025-12-12T18:33:34.573790+00:00,https://github.com/jan-bobrowski/lsfont.git,lsfont,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,True,0,completed,True,12.123928785324097,98.4,100.0,96.0,100.0,,,6,21033,0,2,0,False,False,True,True,9c600e44-0a02-4078-bd58-4da706d80657,/Users/rasztabigab/Studia/run/tmp/lsfont-9c600e44-0a02-4078-bd58-4da706d80657,google_gemini_2-5_flash/default/lsfont/h1__gemini-2-5-flash__default__lsfont__run1_20251212_193404_a84aa5b7.json
h1,2025-12-12T18:34:04.428274+00:00,https://github.com/jan-bobrowski/lsfont.git,lsfont,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,True,1,completed,True,19.617888927459717,98.4,100.0,96.0,100.0,,,8,64541,0,2,0,False,False,True,True,2725003e-3046-40c2-8c63-f64f2f0c562f,/Users/rasztabigab/Studia/run/tmp/lsfont-2725003e-3046-40c2-8c63-f64f2f0c562f,google_gemini_2-5_flash/default/lsfont/h1__gemini-2-5-flash__default__lsfont__run2_20251212_193441_88d99970.json
h1,2025-12-12T18:34:41.501066+00:00,https://github.com/jan-bobrowski/lsfont.git,lsfont,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,0,completed,True,50.86143398284912,98.4,100.0,96.0,100.0,,,12,43522,0,2,0,False,False,True,True,d50a6c8f-bde3-4fde-9c71-484f0c25ac18,/Users/rasztabigab/Studia/run/tmp/lsfont-d50a6c8f-bde3-4fde-9c71-484f0c25ac18,openai_gpt5_mini/default/lsfont/h1__gpt-5-mini__default__lsfont__run1_20251212_193555_0220aa39.json
h1,2025-12-12T18:35:55.695506+00:00,https://github.com/jan-bobrowski/lsfont.git,lsfont,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,1,completed,True,40.711461782455444,98.4,100.0,96.0,100.0,,,11,65018,0,2,0,False,False,True,True,aaee53c9-9631-4411-9be3-6e96354acdb3,/Users/rasztabigab/Studia/run/tmp/lsfont-aaee53c9-9631-4411-9be3-6e96354acdb3,openai_gpt5_mini/default/lsfont/h1__gpt-5-mini__default__lsfont__run2_20251212_193654_37ed8756.json
h1,2025-12-12T18:36:54.838037+00:00,https://github.com/jan-bobrowski/lsfont.git,lsfont,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,True,0,completed,True,146.05617785453796,98.4,100.0,96.0,100.0,,,30,375926,0,2,0,False,False,True,True,ef81e187-73b0-4829-8d2a-e3e91f8392ab,/Users/rasztabigab/Studia/run/tmp/lsfont-ef81e187-73b0-4829-8d2a-e3e91f8392ab,deepseek_v3_2/default/lsfont/h1__deepseek-chat__default__lsfont__run1_20251212_193951_b5fc23b4.json
h1,2025-12-12T18:39:51.186322+00:00,https://github.com/jan-bobrowski/lsfont.git,lsfont,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,False,False,1,completed,True,158.70436716079712,0.0,0.0,,,,,26,270231,1,0,0,True,False,True,,15ba2a57-3180-45b3-8b72-5692107c9165,/Users/rasztabigab/Studia/run/tmp/lsfont-15ba2a57-3180-45b3-8b72-5692107c9165,deepseek_v3_2/default/lsfont/h1__deepseek-chat__default__lsfont__run2_20251212_194243_054cbc36.json
h1,2025-12-12T18:42:43.859382+00:00,https://github.com/SoLiDinity/airwatch.git,airwatch,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,False,False,0,completed,True,59.00599718093872,0.0,0.0,,,,,26,253402,1,0,0,True,False,True,,4f6030c8-09c8-4392-92ae-83a0c9bb6972,/Users/rasztabigab/Studia/run/tmp/airwatch-4f6030c8-09c8-4392-92ae-83a0c9bb6972,google_gemini_2-5_flash/default/airwatch/h1__gemini-2-5-flash__default__airwatch__run1_20251212_194424_4ff10ebb.json
h1,2025-12-12T18:44:25.333225+00:00,https://github.com/SoLiDinity/airwatch.git,airwatch,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,False,False,1,completed,True,56.37695527076721,0.0,0.0,,,,,24,189714,2,0,0,True,False,True,,a3fc6e8d-62b6-428c-916f-85b2a75c20a2,/Users/rasztabigab/Studia/run/tmp/airwatch-a3fc6e8d-62b6-428c-916f-85b2a75c20a2,google_gemini_2-5_flash/default/airwatch/h1__gemini-2-5-flash__default__airwatch__run2_20251212_194600_7fdc6c7e.json
h1,2025-12-12T18:46:01.156877+00:00,https://github.com/SoLiDinity/airwatch.git,airwatch,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,False,False,0,completed,True,173.69704818725586,0.0,0.0,,,,,43,387397,1,1,2,True,False,True,,ae929dd4-3dc7-47c6-84dd-3f8df84ed3e5,/Users/rasztabigab/Studia/run/tmp/airwatch-ae929dd4-3dc7-47c6-84dd-3f8df84ed3e5,openai_gpt5_mini/default/airwatch/h1__gpt-5-mini__default__airwatch__run1_20251212_194920_c11b7b2f.json
h1,2025-12-12T18:49:20.412813+00:00,https://github.com/SoLiDinity/airwatch.git,airwatch,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,False,1,completed,True,190.7482030391693,69.5,98.0,88.0,0.0,,,39,388112,1,7,0,True,False,True,True,16937851-b279-4de4-a5f2-d6ceef312ca0,/Users/rasztabigab/Studia/run/tmp/airwatch-16937851-b279-4de4-a5f2-d6ceef312ca0,openai_gpt5_mini/default/airwatch/h1__gpt-5-mini__default__airwatch__run2_20251212_195449_4fdf4765.json
h1,2025-12-12T18:54:50.226319+00:00,https://github.com/SoLiDinity/airwatch.git,airwatch,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,False,False,0,completed,True,326.9735469818115,0.0,0.0,,,,,59,874386,1,2,0,True,False,True,,4e472551-65ca-4650-a16f-f2c27db38407,/Users/rasztabigab/Studia/run/tmp/airwatch-4e472551-65ca-4650-a16f-f2c27db38407,deepseek_v3_2/default/airwatch/h1__deepseek-chat__default__airwatch__run1_20251212_200057_dc815d7b.json
h1,2025-12-12T19:00:58.132520+00:00,https://github.com/SoLiDinity/airwatch.git,airwatch,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,False,False,1,completed,True,404.1438043117523,0.0,0.0,,,,,73,1173584,1,0,0,True,False,True,,4df39371-e484-45ee-bc22-073b3a742d33,/Users/rasztabigab/Studia/run/tmp/airwatch-4df39371-e484-45ee-bc22-073b3a742d33,deepseek_v3_2/default/airwatch/h1__deepseek-chat__default__airwatch__run2_20251212_200802_064a81fd.json
h1,2025-12-12T19:08:02.970514+00:00,https://github.com/cgize/DiceOpt_kcd2.git,diceopt_kcd2,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,True,0,completed,True,12.487712860107422,98.4,100.0,96.0,100.0,,,6,23682,0,2,0,False,False,True,True,e497ff37-3fd8-4bf0-8c7e-cab64cef812d,/Users/rasztabigab/Studia/run/tmp/diceopt_kcd2-e497ff37-3fd8-4bf0-8c7e-cab64cef812d,google_gemini_2-5_flash/default/diceopt_kcd2/h1__gemini-2-5-flash__default__diceopt_kcd2__run1_20251212_200831_82749ece.json
h1,2025-12-12T19:08:31.920958+00:00,https://github.com/cgize/DiceOpt_kcd2.git,diceopt_kcd2,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,True,1,completed,True,11.006054878234863,98.4,100.0,96.0,100.0,,,7,27276,0,2,0,False,False,True,True,48b9b7b4-8c39-4af0-9245-64d551f7ebf1,/Users/rasztabigab/Studia/run/tmp/diceopt_kcd2-48b9b7b4-8c39-4af0-9245-64d551f7ebf1,google_gemini_2-5_flash/default/diceopt_kcd2/h1__gemini-2-5-flash__default__diceopt_kcd2__run2_20251212_200913_348abdef.json
h1,2025-12-12T19:09:14.005172+00:00,https://github.com/cgize/DiceOpt_kcd2.git,diceopt_kcd2,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,0,completed,True,63.63430213928223,98.4,100.0,96.0,100.0,,,17,69032,0,2,0,False,False,True,True,bb78b2b4-3d5f-4c91-aece-6f62be9559a0,/Users/rasztabigab/Studia/run/tmp/diceopt_kcd2-bb78b2b4-3d5f-4c91-aece-6f62be9559a0,openai_gpt5_mini/default/diceopt_kcd2/h1__gpt-5-mini__default__diceopt_kcd2__run1_20251212_201046_348a90d4.json
h1,2025-12-12T19:10:46.212150+00:00,https://github.com/cgize/DiceOpt_kcd2.git,diceopt_kcd2,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,1,completed,True,63.03226590156555,98.4,100.0,96.0,100.0,,,17,72246,0,2,0,False,False,True,True,dc01ad99-0854-4265-9ac5-00645a9f7569,/Users/rasztabigab/Studia/run/tmp/diceopt_kcd2-dc01ad99-0854-4265-9ac5-00645a9f7569,openai_gpt5_mini/default/diceopt_kcd2/h1__gpt-5-mini__default__diceopt_kcd2__run2_20251212_201213_d05e2140.json
h1,2025-12-12T19:12:13.405610+00:00,https://github.com/cgize/DiceOpt_kcd2.git,diceopt_kcd2,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,True,0,completed,True,82.25164794921875,98.4,100.0,96.0,100.0,,,16,133486,0,2,0,False,False,True,True,d36cef25-b9c9-481d-9f6c-05f65c2fb49b,/Users/rasztabigab/Studia/run/tmp/diceopt_kcd2-d36cef25-b9c9-481d-9f6c-05f65c2fb49b,deepseek_v3_2/default/diceopt_kcd2/h1__deepseek-chat__default__diceopt_kcd2__run1_20251212_201404_2d6c38ee.json
h1,2025-12-12T19:14:04.605868+00:00,https://github.com/cgize/DiceOpt_kcd2.git,diceopt_kcd2,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,True,1,completed,True,95.94778299331665,98.4,100.0,96.0,100.0,,,20,169182,0,2,0,False,False,True,True,b698d896-028f-4d71-8f1a-81d2f27cf285,/Users/rasztabigab/Studia/run/tmp/diceopt_kcd2-b698d896-028f-4d71-8f1a-81d2f27cf285,deepseek_v3_2/default/diceopt_kcd2/h1__deepseek-chat__default__diceopt_kcd2__run2_20251212_201603_f9d7a8fc.json
h1,2025-12-12T19:16:03.892032+00:00,https://github.com/SchoolTimer/ParklandSchoolTimer.git,parklandschooltimer,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,True,0,completed,True,14.018852949142456,98.4,100.0,96.0,100.0,,,6,23119,0,2,0,False,False,True,True,20c2df05-da88-4e03-9b48-a4840f4253c1,/Users/rasztabigab/Studia/run/tmp/parklandschooltimer-20c2df05-da88-4e03-9b48-a4840f4253c1,google_gemini_2-5_flash/default/parklandschooltimer/h1__gemini-2-5-flash__default__parklandschooltimer__run1_20251212_201634_8488f59d.json
h1,2025-12-12T19:16:34.954775+00:00,https://github.com/SchoolTimer/ParklandSchoolTimer.git,parklandschooltimer,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,True,1,completed,True,14.868014097213745,98.4,100.0,96.0,100.0,,,6,23659,0,2,0,False,False,True,True,f0df7d05-f3e1-41d2-877a-a90ff995e90f,/Users/rasztabigab/Studia/run/tmp/parklandschooltimer-f0df7d05-f3e1-41d2-877a-a90ff995e90f,google_gemini_2-5_flash/default/parklandschooltimer/h1__gemini-2-5-flash__default__parklandschooltimer__run2_20251212_201711_7d3b112f.json
h1,2025-12-12T19:17:12.057508+00:00,https://github.com/SchoolTimer/ParklandSchoolTimer.git,parklandschooltimer,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,0,completed,True,54.208351135253906,98.4,100.0,96.0,100.0,,,12,56407,0,2,0,False,False,True,True,ad08a09b-5b8d-49ee-a0c1-9887012da027,/Users/rasztabigab/Studia/run/tmp/parklandschooltimer-ad08a09b-5b8d-49ee-a0c1-9887012da027,openai_gpt5_mini/default/parklandschooltimer/h1__gpt-5-mini__default__parklandschooltimer__run1_20251212_201836_5a5cbac4.json
h1,2025-12-12T19:18:36.231899+00:00,https://github.com/SchoolTimer/ParklandSchoolTimer.git,parklandschooltimer,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,1,completed,True,70.05359625816345,98.4,100.0,96.0,100.0,,,13,61813,0,2,0,False,False,True,True,0a3f20e7-82b5-4cad-904f-ae7d46d994f3,/Users/rasztabigab/Studia/run/tmp/parklandschooltimer-0a3f20e7-82b5-4cad-904f-ae7d46d994f3,openai_gpt5_mini/default/parklandschooltimer/h1__gpt-5-mini__default__parklandschooltimer__run2_20251212_202005_4aea960a.json
h1,2025-12-12T19:20:05.435044+00:00,https://github.com/SchoolTimer/ParklandSchoolTimer.git,parklandschooltimer,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,True,0,completed,True,119.32280921936035,98.4,100.0,96.0,100.0,,,25,375837,0,2,0,False,False,True,True,904cdab8-e757-4d36-bd69-3610802a1c67,/Users/rasztabigab/Studia/run/tmp/parklandschooltimer-904cdab8-e757-4d36-bd69-3610802a1c67,deepseek_v3_2/default/parklandschooltimer/h1__deepseek-chat__default__parklandschooltimer__run1_20251212_202229_01385ae1.json
h1,2025-12-12T19:22:29.755387+00:00,https://github.com/SchoolTimer/ParklandSchoolTimer.git,parklandschooltimer,deepseek,deepseek-chat,deepseek_v3_2,1.0,,default,default-system-prompt,,True,True,1,completed,True,101.60533308982849,98.4,100.0,96.0,100.0,,,20,356277,0,2,0,False,False,True,True,25f9a95d-3d7a-44da-9bf9-05fefd3bccb0,/Users/rasztabigab/Studia/run/tmp/parklandschooltimer-25f9a95d-3d7a-44da-9bf9-05fefd3bccb0,deepseek_v3_2/default/parklandschooltimer/h1__deepseek-chat__default__parklandschooltimer__run2_20251212_202435_e9798fa3.json
h1,2025-12-12T19:24:36.017637+00:00,https://github.com/Mohit-Nathrani/Realtime-Chatting-WebApp.git,realtime-chatting-webapp,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,False,0,completed,True,34.37712216377258,71.80000000000001,100.0,92.0,0.0,,,16,129998,1,4,0,True,False,True,True,e62aadb5-9703-484a-850d-d85ef5019434,/Users/rasztabigab/Studia/run/tmp/realtime-chatting-webapp-e62aadb5-9703-484a-850d-d85ef5019434,google_gemini_2-5_flash/default/realtime-chatting-webapp/h1__gemini-2-5-flash__default__realtime-chatting-webapp__run1_20251212_202709_27fbc493.json
h1,2025-12-12T19:27:10.023096+00:00,https://github.com/Mohit-Nathrani/Realtime-Chatting-WebApp.git,realtime-chatting-webapp,google_genai,gemini-2.5-flash,google_gemini_2.5_flash,1.0,,default,default-system-prompt,,True,False,1,completed,True,41.4971239566803,70.2,100.0,88.0,0.0,,,20,102765,1,6,0,True,False,True,True,64732043-18c1-43d0-87a6-d8bd82ad68af,/Users/rasztabigab/Studia/run/tmp/realtime-chatting-webapp-64732043-18c1-43d0-87a6-d8bd82ad68af,google_gemini_2-5_flash/default/realtime-chatting-webapp/h1__gemini-2-5-flash__default__realtime-chatting-webapp__run2_20251212_202948_e87334e1.json
h1,2025-12-12T19:29:49.447509+00:00,https://github.com/Mohit-Nathrani/Realtime-Chatting-WebApp.git,realtime-chatting-webapp,openai,gpt-5-mini,openai_gpt5_mini,1.0,,default,default-system-prompt,,True,True,0,completed,True,131.29461693763733,96.1,98.0,92.0,100.0,,,32,273046,0,5,0,False,False,True,True,4abe9d2c-13f7-405d-9767-9d4d2929f261,/Users/rasztabigab/Studia/run/tmp/realtime-chatting-webapp-4abe9d2c-13f7-405d-9767-9d4d2929f261,openai_gpt5_mini/default/realtime-chatting-webapp/h1__gpt-5-mini__default__realtime-chatting-webapp__run1_20251212_203314_796b4eb1.json
